EFC(T=273.15K),SOH(T=273.15K),EFC(T=273.15K),SOH(T=273.15K),EFC(T=273.15K),SOH(T=273.15K),EFC(T=283.15K),SOH(T=283.15K),EFC(T=283.15K),SOH(T=283.15K),EFC(T=283.15K),SOH(T=283.15K),EFC(T=298.15K),SOH(T=298.15K),EFC(T=298.15K),SOH(T=298.15K),EFC(T=298.15K),SOH(T=298.15K)
0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
2.86343612334804,99.1554054054054,2.42290748898681,99.1216216216216,1.98237885462558,99.3243243243243,1.98237885462558,99.2905405405405,1.98237885462558,99.3918918918919,1.98237885462558,99.3918918918919,2.86343612334804,99.3918918918919,2.38795003673769,99.5516074450085,4.18502202643174,99.3243243243243
4.62555066079298,98.4797297297297,3.74449339207051,98.5472972972973,3.74449339207051,98.75,2.86343612334804,98.8851351351351,3.52422907488989,98.8513513513514,3.74449339207051,98.9189189189189,5.72687224669606,98.8851351351351,5.03306392358562,98.9086294416244,5.85305160603905,98.9025327722933
6.82819383259914,97.8716216216216,5.50660792951544,98.1081081081081,5.06607929515421,98.277027027027,4.62555066079298,98.4121621621622,5.06607929515421,98.3108108108108,4.18502202643174,98.5135135135135,8.59030837004407,98.3445945945946,7.23732549595886,98.4686971235195,7.48898678414099,98.5135135135135
8.59030837004407,97.1959459459459,6.82819383259914,97.6689189189189,6.82819383259914,97.7702702702703,5.94713656387667,97.972972972973,6.82819383259914,97.804054054054,6.82819383259914,97.8716216216216,10.7929515418502,97.8885135135135,9.88243938280677,97.8257191201354,10.2952684938493,97.9940794087501
11.8942731277533,96.5878378378378,9.91189427312777,96.9594594594595,7.26872246696038,97.1959459459459,7.70925110132161,97.5337837837838,8.14977973568284,97.3310810810811,8.14977973568284,97.3986486486486,13.8766519823789,97.2297297297297,11.6458486407054,97.3181049069374,11.7760074564528,97.7101877326428
14.7577092511013,95.8783783783784,12.9955947136564,96.5878378378378,9.03083700440531,96.5202702702703,9.91189427312777,96.9594594594595,9.47136563876654,96.8918918918919,10.352422907489,96.8243243243243,16.079295154185,96.7905405405405,14.2909625275533,96.844331641286,13.2567464190562,97.4262960565356
19.1629955947137,95.1351351351351,15.1982378854626,95.8445945945946,11.2334801762115,95.9121621621622,12.5550660792952,96.4189189189189,12.1145374449339,96.5202702702703,12.9955947136564,96.4189189189189,18.7224669603524,96.3513513513514,18.2586333578251,96.2690355329949,14.3673006410088,97.1069179209149
24.0088105726872,94.1891891891892,19.1629955947137,95.0675675675676,14.0969162995595,95.2027027027027,18.7224669603524,95.7432432432432,16.079295154185,96.0472972972973,15.1982378854626,96.1148648648649,21.3656387665199,95.9459459459459,22.226304188097,95.8629441624365,15.4778548629613,96.9010964557372
28.4140969162996,93.5135135135135,24.0088105726872,94.3243243243243,17.84140969163,94.6283783783784,24.4493392070485,95.1689189189189,20.4845814977974,95.5405405405405,19.1629955947137,95.6925675675676,26.6519823788547,95.5405405405405,27.0756796473182,95.4568527918782,17.6989633068665,96.6030101958246
33.2599118942731,92.8378378378378,27.5330396475771,93.5810810810811,20.4845814977974,93.9527027027027,29.295154185022,94.8310810810811,24.8898678414097,95.1013513513514,24.4493392070485,95.1689189189189,32.3788546255507,95.2364864864865,34.1293166789126,95.1522842639594,18.0691480475173,96.4137490784197
37.6651982378853,92.1959459459459,31.2775330396476,92.972972972973,24.8898678414097,93.0743243243243,32.3788546255507,94.2905405405405,29.7356828193833,94.6452702702703,27.9735682819383,94.8648648648649,39.4273127753304,94.9324324324324,42.0646583394563,94.7123519458545,19.9200717507716,96.2055618492744
42.5110132158591,91.3851351351351,35.9030837004405,92.027027027027,27.9735682819383,92.5337837837838,35.4625550660793,93.9189189189189,32.8193832599119,94.222972972973,31.057268722467,94.4594594594595,45.5947136563877,94.5608108108108,47.7957384276267,94.3739424703892,21.5859030837005,95.9216701731672
45.1541850220265,90.7094594594595,39.4273127753304,91.2668918918919,30.6167400881057,91.9256756756757,43.8325991189428,93.5135135135135,37.6651982378855,93.7837837837838,34.5814977973568,94.054054054054,50.8810572687225,94.2567567567568,54.8493754592212,94.0016920473773,25.8430276011853,95.5526109942278
47.7973568281938,90.0337837837838,42.9515418502203,90.5743243243243,33.7004405286344,91.2162162162162,49.5594713656388,93.0743243243243,41.6299559471365,93.3614864864865,37.2246696035242,93.6486486486486,55.7268722466961,93.9864864864865,61.9030124908156,93.663282571912,28.8045055263922,95.3822759885634
50.4405286343613,89.4594594594595,46.4757709251101,89.6283783783784,37.2246696035242,90.3716216216216,53.0837004405286,92.6351351351351,48.2378854625551,92.9054054054054,41.6299559471366,93.3108108108108,61.6740088105727,93.6993243243243,68.5157972079353,93.3248730964467,32.2595631058002,95.169357231483
53.0837004405286,88.7837837837838,48.2378854625551,89.0878378378378,40.3083700440529,89.6283783783784,57.488986784141,92.0945945945946,50.4405286343613,92.4662162162162,45.5947136563877,93.0067567567568,68.0616740088107,93.3952702702703,75.5694342395297,92.9526226734349,34.2338817226047,95.0321429213645
55.5066079295155,88.1081081081081,50.8810572687225,88.4121621621622,42.9515418502203,88.8175675675676,61.0132158590309,91.6216216216216,53.5242290748899,92.027027027027,50.8810572687225,92.4324324324324,74.2290748898679,93.1081081081081,87.0315944158707,92.4450084602369,37.9110501464033,94.8144926363489
56.6079295154185,87.5,53.0837004405286,87.6689189189189,46.0352422907489,87.972972972973,65.4185022026432,91.1824324324324,56.8281938325992,91.5371621621622,54.8458149779736,91.7905405405405,80.3964757709251,92.7702702702703,94.5260837619397,92.1404399323181,40.6504172272196,94.6299630468792
58.3700440528634,86.8918918918919,55.7268722466961,86.7905405405405,47.7973568281938,87.4662162162162,69.8237885462555,90.625,60.1321585903084,90.9797297297297,59.2511013215859,91.0810810810811,88.7665198237886,92.3986486486486,99.8163115356355,91.8697123519459,43.6118951524264,94.4596280412149
60.1321585903084,86.2837837837838,57.488986784141,86.1486486486486,49.1189427312776,86.8918918918919,73.3480176211454,89.9662162162162,64.5374449339207,90.5743243243243,64.0969162995595,90.5405405405405,97.5770925110132,91.9932432432432,109.515062454078,91.5651438240271,46.5733730776333,94.2963903274532
61.8942731277533,85.6418918918919,59.2511013215859,85.472972972973,50.8810572687225,86.1824324324324,75.9911894273128,89.3918918918919,67.4008810572688,90.1858108108108,69.3832599118943,89.7297297297297,106.828193832599,91.6554054054054,119.21381337252,91.0575296108291,49.5348510028402,94.1260553217889
63.215859030837,84.9662162162162,60.1321585903084,84.8310810810811,53.0837004405286,85.4054054054054,79.5154185022026,88.8851351351351,69.8237885462555,89.6283783783784,72.0264317180617,88.9189189189189,112.995594713656,91.4189189189189,132.43938280676,90.4483925549915,53.4588092537392,93.957139774505
65.4185022026432,84.2567567567568,62.7753303964758,84.1216216216216,54.8458149779736,84.5945945945946,82.5991189427313,88.4121621621622,72.0264317180617,88.8175675675676,73.7885462555066,88.1081081081081,120.925110132159,91.0472972972973,141.697281410727,90.0084602368866,57.1606566602478,93.75841560123
67.1806167400881,83.7162162162162,64.5374449339207,83.2094594594595,56.6079295154185,83.6486486486486,86.5638766519824,87.9391891891892,74.6696035242291,87.7364864864865,76.8722466960352,87.0945945945946,130.176211453744,90.7263513513514,151.39603232917,89.7377326565144,60.8625040667564,93.5824027620435
68.5022026431718,82.972972972973,66.2995594713656,82.4662162162162,57.9295154185022,82.8378378378378,89.2070484581498,87.2297297297297,76.8722466960352,86.9594594594595,80.3964757709251,86.4527027027027,137.665198237885,90.4054054054054,159.772226304188,89.2639593908629,64.5643514732649,93.4120677563791
70.704845814978,82.2297297297297,68.5022026431718,81.7567567567568,59.6916299559472,82.1621621621622,90.5286343612335,86.7567567567568,80.8370044052864,86.4189189189189,84.8017621145375,85.9121621621622,146.916299559471,90.1013513513514,165.944158706833,88.824027072758,69.0312473437853,93.2152361942781
73.3480176211454,81.4864864864865,71.5859030837004,80.9797297297297,61.0132158590309,81.3175675675676,91.409691629956,86.2162162162162,84.3612334801762,85.9121621621622,86.1233480176212,85.4391891891892,157.488986784141,89.6283783783784,172.116091109478,88.3164128595601,72.8564896638441,93.0188777849706
74.6696035242291,80.8445945945946,72.0264317180617,80.4054054054054,61.8942731277533,80.6756756756757,93.6123348017621,85.5405405405405,86.5638766519824,85.3378378378378,88.3259911894273,84.7297297297297,165.198237885463,89.2060810810811,177.406318883174,87.8764805414552,76.4102631740924,92.8442844041646
75.9911894273128,80.3716216216216,73.1277533039648,80.0506756756757,63.4361233480176,80.0506756756757,95.3744493392071,84.7635135135135,88.7665198237886,84.6621621621622,90.0881057268723,83.9864864864865,171.806167400881,88.8344594594595,184.019103600294,87.5042301184433,78.9028404278081,92.7846671521821
76.8722466960352,80.0675675675676,0,0,0,0,98.4581497797357,83.9189189189189,89.647577092511,84.1554054054054,90.9691629955947,83.2094594594595,179.515418502203,88.4459459459459,190.631888317414,87.1996615905245,80.8771590446127,92.6379897861934
,,,,,,102.643171806167,83.2939189189189,90.5286343612335,83.6148648648649,92.2907488986784,82.5,188.105726872247,87.9560810810811,198.126377663483,86.8274111675127,83.3697362983284,92.5944597291903
,,,,,,105.947136563877,82.7702702702703,91.8502202643172,82.9391891891892,93.3920704845815,81.8581081081081,195.814977973568,87.6013513513514,205.180014695077,86.4890016920474,84.5543274684112,92.4298025570481
,,,,,,108.149779735683,81.9594594594595,92.7312775330397,82.3986486486486,94.9339207048458,81.1486486486486,203.74449339207,87.2297297297297,212.233651726672,86.1167512690355,87.071583704837,92.3843798888709
,,,,,,109.911894273128,81.2837837837838,93.6123348017621,81.8581081081081,96.0352422907489,80.7094594594595,211.894273127753,86.8918918918919,218.405584129317,85.7106598984772,88.2561748749198,92.2424340508173
,,,,,,110.79295154185,80.6418918918919,94.4933920704846,81.1824324324324,97.5770925110132,80.0675675675676,218.942731277533,86.6047297297297,227.663482733284,85.1015228426396,90.4772833188249,92.1459108809408
,,,,,,112.114537444934,80.0337837837838,95.3744493392071,80.6756756756757,0,0,226.211453744493,86.2837837837838,236.480529022777,84.3908629441624,93.3753010027773,91.9917982567683
,,,,,,,,97.5770925110132,80.0675675675676,0,0,233.480176211454,85.929054054054,241.770756796473,83.7817258883249,96.1781283248481,91.8194354534175
,,,,,,,,,,,,241.629955947137,85.5067567567567,249.265246142542,83.1049069373942,98.8928164229544,91.7500397103691
,,,,,,,,,,,,249.559471365639,85.1013513513514,256.318883174137,82.5634517766497,100.842456057049,91.5781275287263
,,,,,,,,,,,,257.929515418502,84.7635135135135,263.813372520206,81.9204737732656,103.507786189735,91.4532151912391
,,,,,,,,,,,,264.537444933921,84.4594594594595,270.426157237325,81.3113367174281,106.765411907463,91.3226250202298
,,,,,,,,,,,,271.145374449339,84.1554054054054,276.598089639971,80.7698815566836,109.504778988279,91.1097062631494
,,,,,,,,,,,,278.193832599119,83.75,282.329169728141,80,112.466256913486,90.9464685493877
,,,,,,,,,,,,284.361233480176,83.4121621621622,0,0,115.427734838693,90.783230835626
,,,,,,,,,,,,290.969162995595,83.0743243243243,0,0,118.3892127639,90.6128958299617
,,,,,,,,,,,,298.898678414097,82.6013513513514,0,0,121.350690689106,90.4425608242973
,,,,,,,,,,,,307.709251101322,82.1959459459459,0,0,124.312168614313,90.2651285267303
,,,,,,,,,,,,315.198237885463,81.7567567567568,0,0,127.27364653952,90.0805989372606
,,,,,,,,,,,,322.246696035242,81.3175675675676,0,0,130.235124464727,89.8960693477909
,,,,,,,,,,,,327.533039647577,80.8783783783784,0,0,133.196602389934,89.6831505907105
,,,,,,,,,,,,332.819383259912,80.472972972973,0,0,136.158080315141,89.4986210012408
,,,,,,,,,,,,335.022026431718,80,0,0,139.119558240347,89.314091411771
,,,,,,,,,,,,,,,,142.081036165554,89.1650482818147
,,,,,,,,,,,,,,,,145.042514090761,89.0585889032745
,,,,,,,,,,,,,,,,148.003992015968,88.9876159842477
,,,,,,,,,,,,,,,,150.965469941175,88.9095457733182
,,,,,,,,,,,,,,,,153.926947866382,88.8101836866807
,,,,,,,,,,,,,,,,156.888425791589,88.6824324324324
,,,,,,,,,,,,,,,,159.849903716795,88.4979028429627
,,,,,,,,,,,,,,,,162.441196901351,88.3039101976228
,,,,,,,,,,,,,,,,165.032490085907,88.0862599126072
,,,,,,,,,,,,,,,,167.623783270463,87.8686096275917
,,,,,,,,,,,,,,,,170.215076455019,87.6604223984463
,,,,,,,,,,,,,,,,172.806369639575,87.4427721134308
,,,,,,,,,,,,,,,,175.397662824131,87.2345848842855
,,,,,,,,,,,,,,,,178.359140749338,87.0074715433997
,,,,,,,,,,,,,,,,181.320618674545,86.7874554944166
,,,,,,,,,,,,,,,,184.282096599752,86.6242177806549
,,,,,,,,,,,,,,,,187.243574524959,86.4680773587959
,,,,,,,,,,,,,,,,190.205052450166,86.3119369369369
,,,,,,,,,,,,,,,,193.166530375373,86.1841856826887
,,,,,,,,,,,,,,,,196.128008300579,86.0280452608297
,,,,,,,,,,,,,,,,199.089486225786,85.8860994227761
,,,,,,,,,,,,,,,,202.050964150993,85.708667125209
,,,,,,,,,,,,,,,,205.0124420762,85.531234827642
,,,,,,,,,,,,,,,,207.973920001407,85.3041214867562
,,,,,,,,,,,,,,,,210.935397926614,85.0983000215785
,,,,,,,,,,,,,,,,213.896875851821,84.8782839725953
,,,,,,,,,,,,,,,,216.488169036377,84.67009674345
,,,,,,,,,,,,,,,,218.709277480282,84.4808356260452
,,,,,,,,,,,,,,,,221.300570664838,84.2537222851594
,,,,,,,,,,,,,,,,223.891863849394,84.0360720001439
,,,,,,,,,,,,,,,,226.112972293299,83.8278847709985
,,,,,,,,,,,,,,,,228.334080737204,83.6007714301127
,,,,,,,,,,,,,,,,230.259041388588,83.3395910880941
,,,,,,,,,,,,,,,,232.776297625014,83.1276186366007
,,,,,,,,,,,,,,,,234.071944217292,82.9194314074554
,,,,,,,,,,,,,,,,236.293052661197,82.6994153584722
,,,,,,,,,,,,,,,,238.255031786647,82.4311377245509
,,,,,,,,,,,,,,,,240.624214126812,82.1472460484436
,,,,,,,,,,,,,,,,242.956377992913,81.904518665372
,,,,,,,,,,,,,,,,245.066431014623,81.6362410314506
,,,,,,,,,,,,,,,,247.398594880723,81.3935136483789
,,,,,,,,,,,,,,,,249.619703324628,81.1664003074931
,,,,,,,,,,,,,,,,251.729756346338,80.8981226735718
,,,,,,,,,,,,,,,,254.247012582764,80.6861502220784
,,,,,,,,,,,,,,,,255.542659175042,80.477962992933
,,,,,,,,,,,,,,,,257.763767618947,80.2579469439499
,,,,,,,,,,,,,,,,259.429598951876,80.1656821492151
