EFC(T=273.15K),R_increase(T=273.15K),EFC(T=273.15K),R_increase(T=273.15K),EFC(T=273.15K),R_increase(T=273.15K),EFC(T=283.15K),R_increase(T=283.15K),EFC(T=283.15K),R_increase(T=283.15K),EFC(T=283.15K),R_increase(T=283.15K),EFC(T=298.15K),R_increase(T=298.15K),EFC(T=298.15K),R_increase(T=298.15K),EFC(T=298.15K),R_increase(T=298.15K)
0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100
5.37407797681767,99.9483204134367,4.95258166491041,99.9483204134367,6.00632244467859,100.15503875969,3.26659641728133,99.0180878552972,7.69230769230766,99.8449612403101,3.0558482613277,99.4315245478036,6.84931506849313,99.5348837209302,5.79557428872495,100,5.16332982086405,100.361757105943
12.3287671232876,100.051679586563,15.0684931506849,99.8966408268734,18.2297154899894,100.413436692506,6.42781875658586,98.1912144702843,17.3867228661749,99.5348837209302,11.9072708113804,98.7080103359173,15.2792413066385,98.9147286821706,13.3825079030558,99.8449612403101,10.6427818756586,100.671834625323
17.8082191780822,99.8449612403101,23.709167544784,99.7416020671835,25.8166491043203,100.671834625323,10.6427818756586,97.5710594315246,23.9199157007376,99.2248062015504,19.4942044257113,98.811369509044,24.5521601685985,98.6046511627907,20.3371970495258,99.5348837209302,16.1222339304531,101.085271317829
24.5521601685985,99.9483204134367,31.7175974710221,99.9483204134367,32.5605900948367,101.447028423773,16.3329820864067,97.5193798449613,33.4035827186512,99.0180878552972,26.4488935721812,97.9328165374677,32.1390937829294,98.5529715762274,28.7671232876712,99.328165374677,21.6016859852476,101.395348837209
30.8746048472076,100.568475452196,36.3540569020021,101.188630490956,38.8830347734457,103.049095607235,20.7586933614331,97.3643410852713,42.6765015806112,99.1731266149871,32.349841938883,97.8811369509044,41.4120126448893,98.3979328165375,38.6722866174921,99.2248062015504,27.5026343519494,101.757105943152
36.3540569020021,101.395348837209,39.7260273972603,103.669250645995,45.6269757639621,105.219638242894,25.1844046364594,97.0542635658915,48.577449947313,99.328165374677,40.1475237091675,97.8294573643411,50.4741833508957,98.4496124031008,46.8914646996839,99.3798449612403,33.6143308746049,102.273901808786
42.8872497365648,102.997416020672,42.6765015806112,105.94315245478,51.3171759747102,107.545219638243,29.8208640674394,96.8475452196383,54.2676501580611,99.7416020671835,48.577449947313,98.1912144702843,57.6396206533193,98.6046511627907,55.9536354056902,99.3798449612403,39.5152792413066,102.480620155039
49.4204425711275,104.444444444444,48.577449947313,107.700258397933,55.5321390937829,110.335917312662,35.5110642781875,96.8992248062016,58.2718651211802,99.7416020671835,55.3213909378293,98.3979328165375,67.1232876712329,98.7080103359174,66.7017913593256,99.3798449612403,45.4162276080084,102.428940568475
53.8461538461539,105.891472868217,55.7428872497366,108.940568475452,59.9578503688093,112.97157622739,40.9905163329821,97.0542635658915,60.8008429926238,99.4315245478036,64.172813487882,98.7080103359173,77.2391991570074,98.7596899224806,78.5036880927292,99.5865633074936,50.8956796628029,102.480620155039
57.0073761854584,108.423772609819,63.3298208640674,110.594315245478,63.9620653319283,114.832041343669,46.8914646996839,97.2609819121447,64.5943097997892,99.2248062015504,68.809272918862,99.9483204134367,87.7766069546892,98.811369509044,85.4583772391991,99.6899224806202,57.218124341412,102.583979328165
59.536354056902,111.007751937985,67.9662802950474,112.144702842377,70.0737618545838,116.589147286822,53.0031612223393,97.2609819121447,69.2307692307692,99.2248062015504,70.4952581664911,101.602067183463,100,99.2248062015504,95.7850368809273,99.7932816537468,64.5943097997892,102.635658914729
62.0653319283456,112.97157622739,72.1812434141201,114.005167958656,73.8672286617492,117.829457364341,58.2718651211802,97.5710594315246,75.5532139093783,100.051679586563,72.6027397260274,103.462532299742,112.223393045311,99.2764857881137,105.057955742887,99.9483204134367,70.9167544783983,102.739018087855
64.5943097997892,115.245478036176,77.2391991570074,115.762273901809,77.2391991570074,119.276485788114,62.4868282402529,98.1912144702843,79.1359325605901,101.498708010336,75.5532139093783,105.94315245478,121.707060063224,99.3798449612403,111.801896733404,100.051679586563,77.2391991570073,102.842377260982
67.5447839831401,116.795865633075,81.4541622760801,117.416020671835,80.1896733403583,120.31007751938,65.0158061116965,99.328165374677,81.2434141201265,102.790697674419,81.4541622760801,107.080103359173,129.926238145416,99.7932816537468,117.913593256059,100.103359173127,84.404636459431,103.049095607235
,,,,,,70.9167544783983,100.258397932817,83.1401475237092,104.186046511628,87.7766069546892,108.010335917313,138.777660695469,100.103359173127,125.922023182297,100.31007751938,90.72708113804,103.204134366925
,,,,,,78.5036880927292,101.188630490956,84.8261327713382,105.581395348837,91.9915700737619,109.095607235142,147.629083245522,100.258397932817,132.45521601686,100.671834625323,96.8387776606955,103.462532299742
,,,,,,86.0906217070601,102.222222222222,87.7766069546892,107.286821705426,97.8925184404636,110.284237726098,156.480505795574,100.361757105943,139.620653319283,100.981912144703,104.214963119073,103.772609819121
,,,,,,90.3055848261328,103.255813953488,92.8345626975764,108.320413436693,102.950474183351,111.111111111111,165.753424657534,100.62015503876,147.629083245522,101.085271317829,111.59114857745,103.979328165375
,,,,,,95.7850368809273,104.909560723514,99.1570073761855,109.095607235142,106.743940990516,112.558139534884,177.133825079031,100.93023255814,153.740779768177,101.188630490956,119.388830347734,104.134366925065
,,,,,,101.685985247629,106.56330749354,104.214963119073,109.974160206718,109.905163329821,113.953488372093,185.985247629083,101.033591731266,163.435194942044,101.808785529716,126.975763962065,104.289405684755
,,,,,,,,108.008429926238,111.111111111111,,,196.101159114858,101.291989664083,173.761854583772,102.739018087855,134.77344573235,104.547803617571
,,,,,,,,111.59114857745,112.558139534884,,,205.795574288725,102.222222222222,183.034773445732,103.772609819121,145.100105374078,105.064599483204
,,,,,,,,,,,,211.064278187566,103.514211886305,189.778714436249,105.064599483204,154.794520547945,105.684754521964
,,,,,,,,,,,,217.597471022129,104.806201550388,196.944151738672,106.356589147287,165.121180189673,106.40826873385
,,,,,,,,,,,,226.238145416228,105.994832041344,207.060063224447,107.700258397933,177.555321390938,107.286821705426
,,,,,,,,,,,,237.829293993678,106.770025839793,217.597471022129,108.475452196382,187.881981032666,107.906976744186
,,,,,,,,,,,,247.102212855638,107.286821705426,225.605900948367,109.043927648579,195.890410958904,108.320413436693
,,,,,,,,,,,,255.95363540569,108.010335917313,235.721812434141,109.870801033592,203.688092729189,108.785529715762
,,,,,,,,,,,,265.22655426765,108.837209302326,244.573234984194,110.697674418605,211.90727081138,109.354005167959
,,,,,,,,,,,,274.077976817703,109.457364341085,253.6354056902,111.576227390181,220.969441517387,110.025839793282
,,,,,,,,,,,,283.77239199157,110.387596899225,261.222339304531,112.299741602067,228.977871443625,110.749354005168
,,,,,,,,,,,,292.202318229716,111.007751937985,268.809272918862,112.97157622739,236.986301369863,111.524547803618
,,,,,,,,,,,,300.210748155954,111.524547803618,277.028451001054,113.695090439277,244.151738672287,112.454780361757
,,,,,,,,,,,,307.376185458377,112.144702842377,283.77239199157,114.3669250646,250.474183350896,113.488372093023
,,,,,,,,,,,,313.90937829294,112.66149870801,290.094836670179,114.987080103359,255.110642781876,114.625322997416
,,,,,,,,,,,,321.707060063225,113.074935400517,,,261.011591148578,115.968992248062
,,,,,,,,,,,,329.715489989463,113.488372093023,,,267.123287671233,117.416020671835
,,,,,,,,,,,,338.145416227608,114.470284237726,,,,
,,,,,,,,,,,,345.732349841939,115.762273901809,,,,
,,,,,,,,,,,,352.476290832455,117.002583979328,,,,
