SOC,Temp,R_Ch(T=283.15),R_Ch(T=298.15),R_Ch(T=313.15),R_DCh(T=283.15),R_DCh(298.15),R_DCh(313.15)
0.0,283.15,0.12,0.12,0.12,0.541090909090909,0.541090909090909,0.541090909090909
0.01,298.15,0.11761136612021901,0.11761136612021901,0.11761136612021901,0.48052028650137796,0.48052028650137796,0.48052028650137796
0.02,313.15,0.11522273224043698,0.11522273224043698,0.11522273224043698,0.41994966391184596,0.41994966391184596,0.41994966391184596
0.03,,0.112834098360656,0.112834098360656,0.112834098360656,0.359379041322314,0.359379041322314,0.359379041322314
0.04,,0.11044546448087401,0.11044546448087401,0.11044546448087401,0.298808418732783,0.298808418732783,0.298808418732783
0.05,,0.108056830601093,0.108056830601093,0.108056830601093,0.23823779614325102,0.23823779614325102,0.23823779614325102
0.06,,0.10516633879781401,0.10516633879781401,0.10516633879781401,0.21575466811181895,0.21575466811181895,0.21575466811181895
0.07,,0.10227584699453501,0.10227584699453501,0.10227584699453501,0.193271540080387,0.193271540080387,0.193271540080387
0.08,,0.0993853551912568,0.0993853551912568,0.0993853551912568,0.170788412048955,0.170788412048955,0.170788412048955
0.09,,0.0964948633879782,0.0964948633879782,0.0964948633879782,0.148305284017523,0.148305284017523,0.148305284017523
0.1,,0.0936043715846995,0.0936043715846995,0.0936043715846995,0.125822155986091,0.125822155986091,0.125822155986091
0.11,,0.0906043817886442,0.0906043817886442,0.0906043817886442,0.11874072874144198,0.11874072874144198,0.11874072874144198
0.12,,0.0876043919925888,0.0876043919925888,0.0876043919925888,0.11165930149679301,0.11165930149679301,0.11165930149679301
0.13,,0.0846044021965335,0.0846044021965335,0.0846044021965335,0.104577874252144,0.104577874252144,0.104577874252144
0.14,,0.0816044124004781,0.0816044124004781,0.0816044124004781,0.0974964470074949,0.0974964470074949,0.0974964470074949
0.15,,0.0786044226044228,0.0786044226044228,0.0786044226044228,0.090415019762846,0.090415019762846,0.090415019762846
0.16,,0.0759194103194105,0.0759194103194105,0.0759194103194105,0.0898518965852396,0.0898518965852396,0.0898518965852396
0.17,,0.0732343980343981,0.0732343980343981,0.0732343980343981,0.0892887734076331,0.0892887734076331,0.0892887734076331
0.18,,0.0705493857493858,0.0705493857493858,0.0705493857493858,0.0887256502300266,0.0887256502300266,0.0887256502300266
0.19,,0.0678643734643735,0.0678643734643735,0.0678643734643735,0.0881625270524202,0.0881625270524202,0.0881625270524202
0.2,,0.0651793611793612,0.0651793611793612,0.0651793611793612,0.0875994038748137,0.0875994038748137,0.0875994038748137
0.21,,0.065011430029135,0.065011430029135,0.065011430029135,0.0865899652260308,0.0865899652260308,0.0865899652260308
0.22,,0.0648434988789087,0.0648434988789087,0.0648434988789087,0.0855805265772479,0.0855805265772479,0.0855805265772479
0.23,,0.0646755677286825,0.0646755677286825,0.0646755677286825,0.084571087928465,0.084571087928465,0.084571087928465
0.24,,0.0645076365784563,0.0645076365784563,0.0645076365784563,0.0835616492796821,0.0835616492796821,0.0835616492796821
0.25,,0.0643397054282301,0.0643397054282301,0.0643397054282301,0.0825522106308992,0.0825522106308992,0.0825522106308992
0.26,,0.0641717742780038,0.0641717742780038,0.0641717742780038,0.0815427719821163,0.0815427719821163,0.0815427719821163
0.27,,0.0640038431277776,0.0640038431277776,0.0640038431277776,0.0805333333333334,0.0805333333333334,0.0805333333333334
0.28,,0.0638359119775514,0.0638359119775514,0.0638359119775514,0.0795238946845505,0.0795238946845505,0.0795238946845505
0.29,,0.0636679808273252,0.0636679808273252,0.0636679808273252,0.0785144560357676,0.0785144560357676,0.0785144560357676
0.3,,0.063500049677099,0.063500049677099,0.063500049677099,0.0775050173869847,0.0775050173869847,0.0775050173869847
0.31,,0.0643272779109701,0.0643272779109701,0.0643272779109701,0.0762699254843518,0.0762699254843518,0.0762699254843518
0.32,,0.0651545061448412,0.0651545061448412,0.0651545061448412,0.0750348335817189,0.0750348335817189,0.0750348335817189
0.33,,0.0659817343787124,0.0659817343787124,0.0659817343787124,0.073799741679086,0.073799741679086,0.073799741679086
0.34,,0.0668089626125835,0.0668089626125835,0.0668089626125835,0.0725646497764531,0.0725646497764531,0.0725646497764531
0.35,,0.0676361908464547,0.0676361908464547,0.0676361908464547,0.0713295578738202,0.0713295578738202,0.0713295578738202
0.36,,0.0684634190803258,0.0684634190803258,0.0684634190803258,0.0700944659711873,0.0700944659711873,0.0700944659711873
0.37,,0.069290647314197,0.069290647314197,0.069290647314197,0.0688593740685544,0.0688593740685544,0.0688593740685544
0.38,,0.0701178755480681,0.0701178755480681,0.0701178755480681,0.0676242821659215,0.0676242821659215,0.0676242821659215
0.39,,0.0709451037819393,0.0709451037819393,0.0709451037819393,0.0663891902632885,0.0663891902632885,0.0663891902632885
0.4,,0.0717723320158104,0.0717723320158104,0.0717723320158104,0.0651540983606556,0.0651540983606556,0.0651540983606556
0.41,,0.0720597783969418,0.0720597783969418,0.0720597783969418,0.0648356085444609,0.0648356085444609,0.0648356085444609
0.42,,0.0723472247780731,0.0723472247780731,0.0723472247780731,0.0645171187282662,0.0645171187282662,0.0645171187282662
0.43,,0.0726346711592044,0.0726346711592044,0.0726346711592044,0.0641986289120715,0.0641986289120715,0.0641986289120715
0.44,,0.0729221175403357,0.0729221175403357,0.0729221175403357,0.0638801390958767,0.0638801390958767,0.0638801390958767
0.45,,0.0732095639214671,0.0732095639214671,0.0732095639214671,0.063561649279682,0.063561649279682,0.063561649279682
0.46,,0.0734970103025984,0.0734970103025984,0.0734970103025984,0.0632431594634873,0.0632431594634873,0.0632431594634873
0.47,,0.0737844566837297,0.0737844566837297,0.0737844566837297,0.0629246696472926,0.0629246696472926,0.0629246696472926
0.48,,0.0740719030648611,0.0740719030648611,0.0740719030648611,0.0626061798310978,0.0626061798310978,0.0626061798310978
0.49,,0.0743593494459924,0.0743593494459924,0.0743593494459924,0.0622876900149031,0.0622876900149031,0.0622876900149031
0.5,,0.0746467958271237,0.0746467958271237,0.0746467958271237,0.0619692001987084,0.0619692001987084,0.0619692001987084
0.51,,0.0732268593274153,0.0732268593274153,0.0732268593274153,0.0636966930679692,0.0636966930679692,0.0636966930679692
0.52,,0.0718069228277069,0.0718069228277069,0.0718069228277069,0.06542418593723,0.06542418593723,0.06542418593723
0.53,,0.0703869863279985,0.0703869863279985,0.0703869863279985,0.0671516788064907,0.0671516788064907,0.0671516788064907
0.54,,0.0689670498282901,0.0689670498282901,0.0689670498282901,0.0688791716757515,0.0688791716757515,0.0688791716757515
0.55,,0.0675471133285817,0.0675471133285817,0.0675471133285817,0.0706066645450123,0.0706066645450123,0.0706066645450123
0.56,,0.0661271768288733,0.0661271768288733,0.0661271768288733,0.0723341574142731,0.0723341574142731,0.0723341574142731
0.57,,0.0647072403291649,0.0647072403291649,0.0647072403291649,0.0740616502835339,0.0740616502835339,0.0740616502835339
0.58,,0.0632873038294565,0.0632873038294565,0.0632873038294565,0.0757891431527947,0.0757891431527947,0.0757891431527947
0.59,,0.0618673673297481,0.0618673673297481,0.0618673673297481,0.0775166360220554,0.0775166360220554,0.0775166360220554
0.6,,0.0604474308300397,0.0604474308300397,0.0604474308300397,0.0792441288913162,0.0792441288913162,0.0792441288913162
0.61,,0.0612114911573659,0.0612114911573659,0.0612114911573659,0.0790175313651162,0.0790175313651162,0.0790175313651162
0.62,,0.061975551484692,0.061975551484692,0.061975551484692,0.0787909338389162,0.0787909338389162,0.0787909338389162
0.63,,0.0627396118120182,0.0627396118120182,0.0627396118120182,0.0785643363127162,0.0785643363127162,0.0785643363127162
0.64,,0.0635036721393443,0.0635036721393443,0.0635036721393443,0.0783377387865163,0.0783377387865163,0.0783377387865163
0.65,,0.0642677324666705,0.0642677324666705,0.0642677324666705,0.0781111412603163,0.0781111412603163,0.0781111412603163
0.66,,0.0650317927939966,0.0650317927939966,0.0650317927939966,0.0778845437341163,0.0778845437341163,0.0778845437341163
0.67,,0.0657958531213227,0.0657958531213227,0.0657958531213227,0.0776579462079163,0.0776579462079163,0.0776579462079163
0.68,,0.0665599134486489,0.0665599134486489,0.0665599134486489,0.0774313486817163,0.0774313486817163,0.0774313486817163
0.69,,0.067323973775975,0.067323973775975,0.067323973775975,0.0772047511555163,0.0772047511555163,0.0772047511555163
0.7,,0.0680880341033012,0.0680880341033012,0.0680880341033012,0.0769781536293163,0.0769781536293163,0.0769781536293163
0.71,,0.0696310830958873,0.0696310830958873,0.0696310830958873,0.0765470346905279,0.0765470346905279,0.0765470346905279
0.72,,0.0711741320884734,0.0711741320884734,0.0711741320884734,0.0761159157517395,0.0761159157517395,0.0761159157517395
0.73,,0.0727171810810595,0.0727171810810595,0.0727171810810595,0.075684796812951,0.075684796812951,0.075684796812951
0.74,,0.0742602300736456,0.0742602300736456,0.0742602300736456,0.0752536778741626,0.0752536778741626,0.0752536778741626
0.75,,0.0758032790662318,0.0758032790662318,0.0758032790662318,0.0748225589353742,0.0748225589353742,0.0748225589353742
0.76,,0.0773463280588179,0.0773463280588179,0.0773463280588179,0.0743914399965858,0.0743914399965858,0.0743914399965858
0.77,,0.078889377051404,0.078889377051404,0.078889377051404,0.0739603210577974,0.0739603210577974,0.0739603210577974
0.78,,0.0804324260439901,0.0804324260439901,0.0804324260439901,0.0735292021190089,0.0735292021190089,0.0735292021190089
0.79,,0.0819754750365763,0.0819754750365763,0.0819754750365763,0.0730980831802205,0.0730980831802205,0.0730980831802205
0.8,,0.0835185240291624,0.0835185240291624,0.0835185240291624,0.0726669642414321,0.0726669642414321,0.0726669642414321
0.81,,0.0845644132530404,0.0845644132530404,0.0845644132530404,0.0723820859991071,0.0723820859991071,0.0723820859991071
0.82,,0.0856103024769184,0.0856103024769184,0.0856103024769184,0.072097207756782,0.072097207756782,0.072097207756782
0.83,,0.0866561917007964,0.0866561917007964,0.0866561917007964,0.071812329514457,0.071812329514457,0.071812329514457
0.84,,0.0877020809246745,0.0877020809246745,0.0877020809246745,0.071527451272132,0.071527451272132,0.071527451272132
0.85,,0.0887479701485525,0.0887479701485525,0.0887479701485525,0.0712425730298069,0.0712425730298069,0.0712425730298069
0.86,,0.0897938593724305,0.0897938593724305,0.0897938593724305,0.0709576947874819,0.0709576947874819,0.0709576947874819
0.87,,0.0908397485963086,0.0908397485963086,0.0908397485963086,0.0706728165451568,0.0706728165451568,0.0706728165451568
0.88,,0.0918856378201866,0.0918856378201866,0.0918856378201866,0.0703879383028318,0.0703879383028318,0.0703879383028318
0.89,,0.0929315270440647,0.0929315270440647,0.0929315270440647,0.0701030600605068,0.0701030600605068,0.0701030600605068
0.9,,0.0939774162679427,0.0939774162679427,0.0939774162679427,0.0698181818181817,0.0698181818181817,0.0698181818181817
0.91,,0.0938887655502393,0.0938887655502393,0.0938887655502393,0.0698181818181817,0.0698181818181817,0.0698181818181817
0.92,,0.093800114832536,0.093800114832536,0.093800114832536,0.0698181818181817,0.0698181818181817,0.0698181818181817
0.93,,0.0937114641148326,0.0937114641148326,0.0937114641148326,0.0698181818181817,0.0698181818181817,0.0698181818181817
0.94,,0.0936228133971293,0.0936228133971293,0.0936228133971293,0.0698181818181817,0.0698181818181817,0.0698181818181817
0.95,,0.0935341626794259,0.0935341626794259,0.0935341626794259,0.0698181818181816,0.0698181818181816,0.0698181818181816
0.96,,0.0934455119617226,0.0934455119617226,0.0934455119617226,0.0698181818181816,0.0698181818181816,0.0698181818181816
0.97,,0.0933568612440192,0.0933568612440192,0.0933568612440192,0.0698181818181816,0.0698181818181816,0.0698181818181816
0.98,,0.0932682105263159,0.0932682105263159,0.0932682105263159,0.0698181818181816,0.0698181818181816,0.0698181818181816
0.99,,0.0931795598086125,0.0931795598086125,0.0931795598086125,0.0698181818181816,0.0698181818181816,0.0698181818181816
1.0,,0.0930909090909092,0.0930909090909092,0.0930909090909092,0.0698181818181816,0.0698181818181816,0.0698181818181816
